date,hour,predicted_temperature,actual_temperature
2024-02-27,8,24.971765575391778,31.941934204101585
2024-02-27,9,25.061242362699414,32.625222778320335
2024-02-27,10,24.689617054871754,32.82068786621096
2024-02-27,11,23.798952831712064,32.77227172851565
2024-02-27,12,22.04132748099547,32.01636657714846
2024-02-27,13,19.353976219841414,30.004495239257835
2024-02-27,14,16.805906413919427,27.535974121093773
2024-02-27,15,15.153901932203688,25.857293701171898
2024-02-27,16,14.131006303453388,24.6667419433594
2024-02-27,17,13.431508854028113,23.74485168457033
2024-02-27,18,13.028287256419766,22.894570922851585
2024-02-27,19,12.99851277628927,22.027001953125023
2024-02-27,20,13.13732962571735,21.296472167968773
2024-02-27,21,13.33960641290097,20.72907409667971
2024-02-27,22,13.654421418572824,20.315209960937523
2024-02-27,23,14.269777088415317,19.935708618164085
2024-02-28,0,14.445726508949827,19.552667236328148
2024-02-28,1,14.560594556914571,19.221948242187523
2024-02-28,2,14.607934332587291,19.13166198730471
2024-02-28,3,16.304164165475523,20.9772888183594
2024-02-28,4,19.54455031784365,23.646890258789085
2024-02-28,5,21.900373432649168,26.29358825683596
2024-02-28,6,23.54782856492457,28.67902526855471
2024-02-28,7,24.42798829345193,30.48041687011721
2024-02-28,8,24.95392493967612,31.74558410644533
2024-02-28,9,25.043401726983756,32.46064147949221
2024-02-28,10,24.671776419156096,32.7458435058594
2024-02-28,11,23.7811121959964,32.58368835449221
2024-02-28,12,22.023486845279812,31.81978759765628
2024-02-28,13,19.336135584125756,29.86641845703128
2024-02-28,14,16.788065778203766,27.749536132812523
2024-02-28,15,15.13606129648803,26.56026611328128
2024-02-28,16,14.11316566773773,25.74312744140628
2024-02-28,17,13.413668218312452,24.751977539062523
2024-02-28,18,13.010446620704109,24.02292785644533
2024-02-28,19,12.980672140573612,23.006127929687523
2024-02-28,20,13.119488990001688,22.137139892578148
2024-02-28,21,13.321765777185313,21.40766296386721
2024-02-28,22,13.636580782857166,20.69123229980471
2024-02-28,23,14.251936452699656,20.326928710937523
2024-02-29,0,14.42788587323417,20.115625000000023
2024-02-29,1,14.54275392119891,19.942178344726585
2024-02-29,2,14.590093696871634,19.99653015136721
2024-02-29,3,16.286323529759866,22.11359558105471
2024-02-29,4,19.52670968212799,25.17029724121096
2024-02-29,5,21.88253279693351,27.888955688476585
2024-02-29,6,23.52998792920891,30.20075378417971
2024-02-29,7,24.410147657736267,32.476541137695335
2024-02-29,8,24.936084303960463,33.86446533203127
2024-02-29,9,25.0255610912681,34.71460876464846
2024-02-29,10,24.65393578344044,35.00710449218752
2024-02-29,11,23.763271560280742,34.8557067871094
2024-02-29,12,22.005646209564155,34.19426879882815
2024-02-29,13,19.318294948410095,32.083840942382835
2024-02-29,14,16.77022514248811,30.554544067382835
2024-02-29,15,15.118220660772373,28.36031494140628
2024-02-29,16,14.09532503202207,26.494439697265648
2024-02-29,17,13.395827582596795,25.190530395507835
2024-02-29,18,12.992605984988447,24.335504150390648
2024-02-29,19,12.96283150485795,23.58614501953128
2024-02-29,20,13.10164835428603,23.007913208007835
2024-02-29,21,13.303925141469652,22.508386230468773
2024-02-29,22,13.618740147141505,22.0632263183594
2024-02-29,23,14.234095816983999,21.52723083496096
2024-03-01,0,14.410045237518508,21.07174072265628
2024-03-01,1,14.524913285483253,20.861993408203148
2024-03-01,2,14.572253061155976,21.258325195312523
2024-03-01,3,16.268482894044205,23.45649108886721
2024-03-01,4,19.508869046412332,26.66036376953128
2024-03-01,5,21.864692161217853,28.383096313476585
2024-03-01,6,23.51214729349325,30.43946228027346
2024-03-01,7,24.39230702202061,32.75124511718752
2024-03-01,8,24.918243668244806,34.04975280761721
2024-03-01,9,25.007720455552437,34.87627563476565
2024-03-01,10,24.63609514772478,35.2259460449219
2024-03-01,11,23.745430924565085,35.13979492187502
2024-03-01,12,21.98780557384849,34.25861511230471
2024-03-01,13,19.300454312694438,32.32264099121096
2024-03-01,14,16.752384506772447,30.439080810546898
2024-03-01,15,15.100380025056712,28.625283813476585
2024-03-01,16,14.077484396306412,27.03730163574221
2024-03-01,17,13.377986946881133,25.834252929687523
2024-03-01,18,12.97476534927279,24.93305358886721
2024-03-01,19,12.944990869142293,23.99891052246096
2024-03-01,20,13.08380771857037,23.08149108886721
2024-03-01,21,13.286084505753994,22.16135559082033
2024-03-01,22,13.600899511425848,21.300698852539085
2024-03-01,23,14.216255181268338,20.354608154296898
2024-03-02,0,14.39220460180285,19.69312438964846
2024-03-02,1,14.507072649767595,19.449029541015648
2024-03-02,2,14.554412425440315,19.190759277343773
2024-03-02,3,16.250642258328547,21.262002563476585
2024-03-02,4,19.491028410696675,23.498452758789085
2024-03-02,5,21.84685152550219,25.383340454101585
2024-03-02,6,23.494306657777592,27.041299438476585
2024-03-02,7,24.374466386304952,28.969827270507835
2024-03-02,8,24.90040303252914,29.581216430664085
2024-03-02,9,24.98987981983678,28.789697265625023
2024-03-02,10,24.618254512009116,28.0478454589844
2024-03-02,11,23.727590288849427,26.60956726074221
2024-03-02,12,21.969964938132833,25.417153930664085
2024-03-02,13,19.282613676978777,23.44837341308596
2024-03-02,14,16.73454387105679,22.521356201171898
2024-03-02,15,15.082539389341054,22.312600708007835
2024-03-02,16,14.05964376059075,22.26874694824221
2024-03-02,17,13.360146311165476,21.944482421875023
2024-03-02,18,12.956924713557132,21.37976989746096
2024-03-02,19,12.927150233426632,21.33860168457033
2024-03-02,20,13.065967082854712,20.04636535644533
2024-03-02,21,13.268243870038336,18.80909118652346
2024-03-02,22,13.583058875710186,17.560113525390648
2024-03-02,23,14.19841454555268,16.397088623046898
2024-03-03,0,14.374363966087193,15.353417968750025
2024-03-03,1,14.489232014051934,14.404153442382835
2024-03-03,2,14.536571789724658,13.806237792968773
2024-03-03,3,16.232801622612886,15.462808227539083
2024-03-03,4,19.473187774981014,17.613916015625023
2024-03-03,5,21.82901088978653,19.689599609375023
2024-03-03,6,23.47646602206193,21.47394714355471
2024-03-03,7,24.35662575058929,22.988366699218773
2024-03-03,8,24.882562396813483,24.09665832519533
2024-03-03,9,24.97203918412112,24.8276306152344
2024-03-03,10,24.60041387629346,25.178338623046898
2024-03-03,11,23.70974965313377,25.06519470214846
2024-03-03,12,21.952124302417175,24.52570495605471
2024-03-03,13,19.26477304126312,23.079690551757835
2024-03-03,14,16.716703235341132,21.57166442871096
2024-03-03,15,15.064698753625393,20.044824218750023
2024-03-03,16,14.041803124875093,18.69991455078128
2024-03-03,17,13.342305675449818,17.64472351074221
2024-03-03,18,12.939084077841471,16.845513916015648
2024-03-03,19,12.909309597710974,16.109841918945335
2024-03-03,20,13.048126447139051,15.22107849121096
2024-03-03,21,13.250403234322675,14.324426269531273
2024-03-03,22,13.565218239994529,14.42536315917971
2024-03-03,23,14.180573909837019,14.328775024414083
2024-03-04,0,14.356523330371532,13.15613708496096
2024-03-04,1,14.471391378336277,17.24511871337893
2024-03-04,2,14.518731154008996,17.24511871337893
2024-03-04,3,16.21496098689723,15.449990844726583
2024-03-04,4,19.455347139265356,19.40088806152346
2024-03-04,5,21.811170254070873,22.413873291015648
2024-03-04,6,23.458625386346274,24.34931335449221
2024-03-04,7,24.338785114873634,25.38080749511721
2024-03-04,8,24.864721761097826,26.141229248046898
2024-03-04,9,24.95419854840546,26.68941650390628
2024-03-04,10,24.5825732405778,26.942315673828148
2024-03-04,11,23.691909017418105,26.7770935058594
2024-03-04,12,21.934283666701518,26.277398681640648
2024-03-04,13,19.24693240554746,24.922479248046898
2024-03-04,14,16.69886259962547,22.7546325683594
2024-03-04,15,15.046858117909736,20.77527770996096
2024-03-04,16,14.023962489159436,19.405679321289085
2024-03-04,17,13.324465039734157,18.33472595214846
2024-03-04,18,12.921243442125814,17.391473388671898
2024-03-04,19,12.891468961995313,16.868585205078148
2024-03-04,20,13.030285811423393,16.127770996093773
2024-03-04,21,13.232562598607018,15.359613037109398
2024-03-04,22,13.547377604278868,14.673120117187525
2024-03-04,23,14.162733274121361,14.218225097656273
2024-03-05,0,14.338682694655875,13.977075195312525
2024-03-05,1,14.453550742620616,13.89222106933596
2024-03-05,2,14.500890518293339,14.167077636718773
2024-03-05,3,16.19712035118157,16.86438903808596
2024-03-05,4,19.437506503549695,20.362878417968773
2024-03-05,5,21.793329618355216,23.20264587402346
2024-03-05,6,23.440784750630616,25.586999511718773
2024-03-05,7,24.320944479157973,27.286050415039085
2024-03-05,8,24.84688112538217,28.479104614257835
2024-03-05,9,24.936357912689804,29.1406188964844
2024-03-05,10,24.564732604862144,29.439065551757835
2024-03-05,11,23.674068381702448,29.340631103515648
2024-03-05,12,21.916443030985853,28.63141784667971
2024-03-05,13,19.2290917698318,26.612969970703148
2024-03-05,14,16.681021963909814,24.22516784667971
2024-03-05,15,15.029017482194075,22.3810974121094
2024-03-05,16,14.006121853443775,20.879022216796898
2024-03-05,17,13.3066244040185,19.623193359375023
2024-03-05,18,12.903402806410153,18.65986022949221
2024-03-05,19,12.873628326279656,18.27814636230471
2024-03-05,20,13.012445175707736,17.65772399902346
2024-03-05,21,13.214721962891357,17.021844482421898
2024-03-05,22,13.52953696856321,16.408410644531273
2024-03-05,23,14.144892638405704,15.854272460937525
2024-03-06,0,14.320842058940213,15.408563232421898
2024-03-06,1,14.435710106904958,15.057366943359398
2024-03-06,2,14.483049882577681,14.986810302734398
2024-03-06,3,16.17927971546591,17.843682861328148
2024-03-06,4,19.419665867834038,21.23133239746096
2024-03-06,5,21.77548898263955,23.997171020507835
2024-03-06,6,23.422944114914955,26.28708801269533
